2025/07/28 09:17:29 🚀 启动分布式缓存节点: node3
2025/07/28 09:17:29 📡 监听地址: :8003
2025/07/28 09:17:29 🌐 集群节点: map[node1:localhost:8001 node2:localhost:8002 node3:localhost:8003]
2025/07/28 09:17:29 🌐 启动集群管理器，节点ID: node3
2025/07/28 09:17:29 🚀 启动分布式缓存节点: node3
2025/07/28 09:17:29 📡 监听地址: localhost:8003
2025/07/28 09:17:29 🌐 集群节点数: 3
2025/07/28 09:17:31 ✅ 成功通知节点 localhost:8001 关于节点加入
2025/07/28 09:17:31 ✅ 成功通知节点 localhost:8002 关于节点加入
[GIN] 2025/07/28 - 09:17:33 | 200 |      22.403µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:04:13 | 200 |       19.58µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:04:16 | 200 |      15.542µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:04:23 | 200 |      19.674µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:04:26 | 200 |      20.736µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:04:33 | 200 |      28.071µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:04:36 | 200 |      17.264µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:04:43 | 200 |      19.034µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:04:46 | 200 |      22.572µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:04:53 | 200 |      19.292µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:04:56 | 200 |      24.867µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:03 | 200 |      18.171µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:06 | 200 |      27.591µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:13 | 200 |      20.194µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:16 | 200 |      22.014µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:23 | 200 |      14.549µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:26 | 200 |      16.207µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:33 | 200 |      16.352µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:36 | 200 |       27.69µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:43 | 200 |      25.243µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:46 | 200 |      27.428µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:53 | 200 |      31.585µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:05:56 | 200 |      15.124µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:03 | 200 |       13.05µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:06 | 200 |      22.582µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:13 | 200 |      13.801µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:16 | 200 |      21.815µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:23 | 200 |      21.706µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:26 | 200 |      16.371µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:33 | 200 |       16.16µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:36 | 200 |      20.345µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:43 | 200 |       19.09µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:46 | 200 |      14.788µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:53 | 200 |      19.925µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:06:56 | 200 |      20.887µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:03 | 200 |      19.699µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:06 | 200 |      17.691µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:13 | 200 |      18.479µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:16 | 200 |       14.69µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:23 | 200 |      24.011µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:26 | 200 |      23.021µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:33 | 200 |      25.498µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:36 | 200 |      25.647µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:43 | 200 |      17.468µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:46 | 200 |      24.678µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:53 | 200 |      23.049µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:07:56 | 200 |      22.564µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:03 | 200 |      21.507µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:06 | 200 |      15.949µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:13 | 200 |      22.993µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:16 | 200 |      13.563µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:23 | 200 |       16.09µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:26 | 200 |      20.905µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:33 | 200 |      20.739µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:36 | 200 |      16.439µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:43 | 200 |      21.427µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:46 | 200 |       20.87µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:53 | 200 |      27.733µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:08:56 | 200 |      42.641µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:03 | 200 |      24.174µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:06 | 200 |      22.836µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:13 | 200 |      17.421µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:16 | 200 |     297.924µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:23 | 200 |      16.794µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:26 | 200 |      24.554µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:33 | 200 |      18.505µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:36 | 200 |      18.269µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:43 | 200 |      22.771µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:46 | 200 |      16.959µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:53 | 200 |      14.913µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:09:56 | 200 |      22.848µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:03 | 200 |      23.796µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:06 | 200 |      26.905µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:13 | 200 |      16.841µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:16 | 200 |       17.56µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:23 | 200 |      17.437µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:26 | 200 |      19.888µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:33 | 200 |      20.815µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:36 | 200 |      27.822µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:43 | 200 |      15.537µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:46 | 200 |        18.1µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:53 | 200 |      15.692µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:10:56 | 200 |       25.91µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:03 | 200 |      17.033µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:06 | 200 |      14.527µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:13 | 200 |      23.375µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:16 | 200 |      16.102µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:23 | 200 |      22.899µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:26 | 200 |      22.618µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:33 | 200 |      29.051µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:36 | 200 |      21.412µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:43 | 200 |      26.649µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:46 | 200 |      26.854µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:53 | 200 |       24.52µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:11:56 | 200 |      20.094µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:03 | 200 |      19.284µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:06 | 200 |      25.321µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:13 | 200 |      24.356µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:16 | 200 |      17.329µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:23 | 200 |      18.173µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:26 | 200 |      16.896µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:33 | 200 |      15.712µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:36 | 200 |      20.765µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:43 | 200 |      20.663µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:46 | 200 |      26.151µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:53 | 200 |      17.456µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:12:56 | 200 |      17.116µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:03 | 200 |      21.847µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:06 | 200 |      19.343µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:13 | 200 |      28.058µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:16 | 200 |      21.198µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:23 | 200 |      20.543µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:26 | 200 |      21.792µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:33 | 200 |      20.883µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:36 | 200 |      41.125µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:43 | 200 |      17.575µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:46 | 200 |      31.135µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:53 | 200 |      16.287µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:13:56 | 200 |       17.68µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:03 | 200 |      17.345µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:06 | 200 |      21.686µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:13 | 200 |      24.305µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:16 | 200 |      21.353µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:23 | 200 |      18.104µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:26 | 200 |      19.064µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:33 | 200 |      17.864µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:36 | 200 |      31.009µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:43 | 200 |      17.344µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:46 | 200 |      21.313µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:53 | 200 |      26.624µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:14:56 | 200 |       17.79µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:03 | 200 |      17.242µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:06 | 200 |      26.678µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:13 | 200 |      19.241µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:16 | 200 |      26.603µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:23 | 200 |      18.796µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:26 | 200 |      18.054µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:33 | 200 |       24.15µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:36 | 200 |      16.728µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:43 | 200 |      17.221µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:46 | 200 |      27.287µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:53 | 200 |      16.481µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:15:56 | 200 |      14.967µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:03 | 200 |      16.196µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:06 | 200 |      24.296µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:13 | 200 |      18.912µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:16 | 200 |      25.153µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:23 | 200 |      19.511µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:26 | 200 |      16.151µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:33 | 200 |      21.654µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:36 | 200 |      26.575µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:43 | 200 |      23.292µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:46 | 200 |      22.864µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:53 | 200 |      24.828µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:16:56 | 200 |      13.939µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:03 | 200 |      16.651µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:06 | 200 |       15.99µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:13 | 200 |      22.983µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:16 | 200 |      14.604µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:23 | 200 |      23.036µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:26 | 200 |        20.1µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:33 | 200 |      24.163µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:36 | 200 |      25.085µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:43 | 200 |      16.189µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:46 | 200 |      18.629µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:53 | 200 |      22.035µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:17:56 | 200 |      15.909µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:03 | 200 |      23.997µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:06 | 200 |      24.539µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:13 | 200 |      27.868µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:16 | 200 |      13.661µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:23 | 200 |      27.045µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:26 | 200 |      18.273µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:33 | 200 |      15.107µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:36 | 200 |      15.648µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:43 | 200 |      13.525µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:46 | 200 |      14.001µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:53 | 200 |      19.176µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:18:56 | 200 |      23.904µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:19:03 | 200 |      16.172µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:19:06 | 200 |      21.786µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:19:13 | 200 |      18.028µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:19:16 | 200 |      21.406µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:19:23 | 200 |      40.509µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:19:26 | 200 |      19.871µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:19:33 | 200 |      20.087µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 11:19:36 | 200 |      17.815µs |       127.0.0.1 | GET      "/internal/cluster/health"
