2025/07/28 09:17:23 🚀 启动分布式缓存节点: node1
2025/07/28 09:17:23 📡 监听地址: :8001
2025/07/28 09:17:23 🌐 集群节点: map[node1:localhost:8001 node2:localhost:8002 node3:localhost:8003]
2025/07/28 09:17:23 🌐 启动集群管理器，节点ID: node1
2025/07/28 09:17:23 🚀 启动分布式缓存节点: node1
2025/07/28 09:17:23 📡 监听地址: localhost:8001
2025/07/28 09:17:23 🌐 集群节点数: 3
2025/07/28 09:17:25 ⚠️ 通知节点加入失败 localhost:8002: Post "http://localhost:8002/internal/cluster/join": dial tcp 127.0.0.1:8002: connect: connection refused
2025/07/28 09:17:25 ⚠️ 通知节点加入失败 localhost:8003: Post "http://localhost:8003/internal/cluster/join": dial tcp 127.0.0.1:8003: connect: connection refused
2025/07/28 09:17:28 🔄 开始添加节点到集群: node2 (localhost:8002)
2025/07/28 09:17:28 ➕ 添加节点到集群: node2 (localhost:8002)
2025/07/28 09:17:28 🔄 开始网络数据迁移到节点: node2 (localhost:8002)
2025/07/28 09:17:28 ✅ 网络数据迁移完成: 迁移了 0 个key到节点 node2
2025/07/28 09:17:28 ⚠️ 跳过不健康的节点: node2
2025/07/28 09:17:28 ⚠️ 跳过不健康的节点: node3
2025/07/28 09:17:28 ✅ 节点添加完成: node2
[GIN] 2025/07/28 - 09:17:28 | 200 |     423.214µs |       127.0.0.1 | POST     "/internal/cluster/join"
[GIN] 2025/07/28 - 12:00:06 | 200 |       16.61µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:09 | 200 |      26.534µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:16 | 200 |      21.451µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:19 | 200 |      24.074µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:26 | 200 |      21.272µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:29 | 200 |      23.699µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:36 | 200 |      19.004µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:39 | 200 |      14.068µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:46 | 200 |      25.685µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:49 | 200 |      21.685µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:56 | 200 |       21.72µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:00:59 | 200 |      23.137µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:06 | 200 |      21.509µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:09 | 200 |      22.757µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:16 | 200 |       24.88µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:19 | 200 |      22.946µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:26 | 200 |      32.788µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:29 | 200 |      24.602µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:36 | 200 |      24.858µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:39 | 200 |      22.745µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:46 | 200 |      22.811µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:49 | 200 |      21.027µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:56 | 200 |      21.557µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:01:59 | 200 |      21.121µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:06 | 200 |      22.227µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:09 | 200 |      28.805µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:16 | 200 |      24.218µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:19 | 200 |      22.067µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:26 | 200 |       21.07µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:29 | 200 |      30.249µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:36 | 200 |       23.06µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:39 | 200 |      21.706µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:46 | 200 |      26.848µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:49 | 200 |      24.779µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:56 | 200 |      22.213µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:02:59 | 200 |      13.982µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:06 | 200 |      23.046µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:09 | 200 |      22.957µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:16 | 200 |      22.195µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:19 | 200 |      22.023µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:26 | 200 |      30.231µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:29 | 200 |      23.654µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:36 | 200 |      21.767µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:39 | 200 |      21.944µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:46 | 200 |      21.953µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:49 | 200 |      24.364µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:56 | 200 |      26.372µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:03:59 | 200 |      26.014µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:06 | 200 |       22.62µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:09 | 200 |      31.059µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:16 | 200 |      30.263µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:19 | 200 |      22.999µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:26 | 200 |      23.805µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:29 | 200 |      22.025µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:36 | 200 |      13.739µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:39 | 200 |      20.443µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:46 | 200 |      20.327µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:49 | 200 |      21.139µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:56 | 200 |      15.898µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:04:59 | 200 |      18.578µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:06 | 200 |      21.312µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:09 | 200 |      21.412µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:16 | 200 |      21.093µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:19 | 200 |       21.82µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:26 | 200 |      24.872µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:29 | 200 |       25.31µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:36 | 200 |      21.127µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:39 | 200 |      25.914µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:46 | 200 |      26.023µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:49 | 200 |      22.058µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:56 | 200 |      14.763µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:05:59 | 200 |       14.01µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:06 | 200 |      24.777µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:09 | 200 |      27.093µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:16 | 200 |      23.996µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:19 | 200 |      20.549µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:26 | 200 |      24.842µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:29 | 200 |      22.625µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:36 | 200 |      22.267µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:39 | 200 |      20.568µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:46 | 200 |      21.176µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:49 | 200 |      20.159µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:56 | 200 |      25.579µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:06:59 | 200 |      27.368µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:06 | 200 |      21.741µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:09 | 200 |      20.797µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:16 | 200 |      20.822µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:19 | 200 |      20.409µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:26 | 200 |      25.171µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:29 | 200 |      21.944µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:36 | 200 |      25.387µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:39 | 200 |      25.998µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:46 | 200 |      22.961µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:49 | 200 |      21.455µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:56 | 200 |      17.316µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:07:59 | 200 |       26.01µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:06 | 200 |      24.354µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:09 | 200 |      23.461µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:16 | 200 |       21.83µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:19 | 200 |      21.053µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:26 | 200 |       23.13µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:29 | 200 |      26.691µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:36 | 200 |      27.004µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:39 | 200 |       25.26µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:46 | 200 |       22.02µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:49 | 200 |      25.915µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:56 | 200 |      22.342µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:08:59 | 200 |       17.14µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:06 | 200 |      17.851µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:09 | 200 |      25.557µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:16 | 200 |      13.648µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:19 | 200 |      22.398µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:26 | 200 |       25.28µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:29 | 200 |      19.413µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:36 | 200 |      23.197µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:39 | 200 |      23.484µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:46 | 200 |      27.069µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:49 | 200 |      21.454µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:56 | 200 |      19.662µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:09:59 | 200 |      20.164µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:06 | 200 |      19.291µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:09 | 200 |      26.418µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:16 | 200 |      23.875µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:19 | 200 |      20.011µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:26 | 200 |      21.533µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:29 | 200 |      19.928µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:36 | 200 |       21.56µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:39 | 200 |      26.162µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:46 | 200 |      22.015µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:49 | 200 |      21.143µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:56 | 200 |      13.774µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:10:59 | 200 |      21.718µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:06 | 200 |      24.602µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:09 | 200 |      25.408µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:16 | 200 |      22.451µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:19 | 200 |      27.015µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:26 | 200 |      24.977µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:29 | 200 |      20.734µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:36 | 200 |      31.429µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:39 | 200 |      22.213µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:46 | 200 |      26.233µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:49 | 200 |      25.115µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:56 | 200 |      17.891µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:11:59 | 200 |      20.236µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:06 | 200 |      23.498µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:09 | 200 |      38.549µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:16 | 200 |      22.714µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:19 | 200 |      27.647µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:26 | 200 |      22.967µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:29 | 200 |      25.521µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:36 | 200 |      29.168µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:39 | 200 |      26.808µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:46 | 200 |      33.124µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:49 | 200 |      25.396µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:56 | 200 |      27.121µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:12:59 | 200 |      24.527µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:06 | 200 |      21.814µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:09 | 200 |      30.425µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:16 | 200 |      18.306µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:19 | 200 |      27.736µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:26 | 200 |      20.649µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:29 | 200 |      25.119µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:36 | 200 |      23.459µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:39 | 200 |      24.121µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:46 | 200 |      22.054µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:49 | 200 |      25.156µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:56 | 200 |      22.458µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:13:59 | 200 |      23.071µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:06 | 200 |      21.892µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:09 | 200 |      25.738µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:16 | 200 |      29.349µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:19 | 200 |      26.667µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:26 | 200 |      22.052µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:29 | 200 |      21.399µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:36 | 200 |      21.058µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:39 | 200 |      21.901µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:46 | 200 |      22.044µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:49 | 200 |      20.254µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:56 | 200 |      21.958µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:14:59 | 200 |      19.623µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:06 | 200 |      13.404µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:09 | 200 |      20.936µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:16 | 200 |      28.196µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:19 | 200 |      20.943µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:26 | 200 |      20.929µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:29 | 200 |      24.763µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:36 | 200 |      48.623µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:39 | 200 |       28.64µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:46 | 200 |       29.06µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:49 | 200 |      23.856µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:56 | 200 |      27.018µs |       127.0.0.1 | GET      "/internal/cluster/health"
[GIN] 2025/07/28 - 12:15:59 | 200 |      31.824µs |       127.0.0.1 | GET      "/internal/cluster/health"
